q301,q302,q303_1,q303_10,q303_11,q303_2,q303_3,q303_4,q303_5,q303_6,q303_7,q303_8,q303_9,q308a,q308b,q308c,q308d,q308e,q309a,q309b,q316,q317,q318a,q320a,q320c,q320d,q321a,q321b,q321c,q321d,q321e,q321f,q322a,q322b,q322c,q322c_new,q322d_new,q322f,q324a,q324b,q324c,q324d,q325a,q325b,q325c,q325d,q325e_new,q325f_new,q326,q327a,q327c,q327d,q327e,q328b,q328d,q328e,q328f,q331a,q331b,q331c,q332a,q332b,q332c,q332e,q334A,q334B,q334C,q334D,q334E,q334F,q335,q401,q414A,q414B,q414C,q414D,q414E,q415a,q415b,q415c,q415d,q416,q417_a,q417_b,q417_c,q417_d,q417_e,q417a_1,q417a_2,q417a_3,q417a_4,q417a_5,q417a_6,q417a_7,q417a_8,q418a,q422a,q422b,q422c,q422d,q422e,q422f,q422g,q422h,q426_1,q426_2,q426_3,q426_4,q426_5,q427_a,q427_b,q427_c,q427_d,qapp_dtrmp,children,edloan,educ,employ,gender,hadjob,hispanic,ideo5,immstat,income,industryclass,investor,marstat,metro,newsint,ownhome,pew_bornagain,pew_churatd,pew_prayer,pew_religimp,pid3,pid7,race,religion,sexuality,trans,union,urbancity,votereg,age,health_ins,military,abbr,state,dem_agree,gop_agree,econ,social,inc3,st_type,fname,lname,loc,cutout
1,3,2,2,2,2,2,2,2,2,2,1,2,1,4,2,2,3,4,1,1,1,0,1,2,2,1,2,1,2,2,2,1,1,1,,,1,2,1,1,2,1,1,2,1,,,1,2,1,1,1,1,1,1,1,1,,1,1,1,1,1,6,8,6,1,6,5,2,5,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,4,2,4,2,4,3,3,3,3,2,2,2,3,3,3,3,1,1,2,4,5,2,1,2,4,5,7,19,2,1,BUTTE-BOZEMAN,2,1,2,6,3,2,2,7,1,1,1,2,3,4,1,71,medicare,family_veteran,MT,Montana,0.3898305084745763,0.6271186440677966,0.14285714285714285,0.25,$$,red,Jessica,Leach,"Butte, Montana",o
1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,4,4,1,1,1,2,0,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,5,7,6,1,6,6,3,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,3,4,4,2,1,1,3,1,1,1,3,1,5,2,5,5,2,0,2,2,7,1,1,2,4,5,1,9,2,5,CHAMPAIGN&SPRNGFLD-DECATUR,2,2,2,6,3,4,3,4,1,10,4,1,3,3,1,23,medicaid,no,IL,Illinois,0.5,0.53125,-0.2571428571428571,0.17857142857142858,$,blue,James,Moyer,"Champaign, Illinois",G
3,5,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,3,7,3,4,5,7,1,5,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,5,4,5,2,2,4,3,4,3,1,1,3,2,1,4,3,2,2,2,2,5,2,2,2,3,5,4,9,2,1,SAN ANTONIO,1,1,2,5,3,2,1,2,3,2,1,2,3,1,1,75,employer,no,TX,Texas,0.53125,0.453125,0.05714285714285714,-0.32142857142857145,$,red,Sandra,Acevedo,"San Antonio, Texas",a
1,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,7,6,6,1,5,4,2,5,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,3,5,,,,,4,3,2,2,2,2,2,3,3,1,2,2,6,5,1,1,2,5,1,12,19,1,1,TYLER-LONGVIEW(LFKN&NCGD),1,1,1,2,1,1,2,7,1,1,1,2,2,1,1,77,medicare,no,TX,Texas,0.2,0.7166666666666667,0.45714285714285713,0.75,$$$,red,Steven,Monroe,"Tyler, Texas",W
2,3,2,2,2,2,2,2,2,2,2,2,2,4,4,3,2,3,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,5,6,7,3,6,5,1,5,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,4,4,2,3,2,3,4,3,2,1,2,2,3,3,3,3,4,3,2,1,1,1,,2,3,5,9,7,1,1,MONTGOMERY-SELMA,1,1,1,1,1,1,1,1,2,1,1,2,3,4,1,59,employer,veteran,AL,Alabama,0.59375,0.421875,-0.3142857142857143,0,$$,red,Mark,Hunt,"Montgomery, Alabama",L
2,3,2,2,2,2,2,2,2,2,1,2,2,5,5,5,5,5,4,4,2,,0,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,8,2,7,1,7,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,4,3,3,2,2,2,2,3,3,3,3,3,1,1,1,1,5,0,1,4,1,1,,2,6,5,8,10,2,1,DENVER,2,2,2,5,2,2,3,4,2,11,1,2,3,1,2,39,employer,family_veteran,CO,Colorado,0.328125,0.65625,0.02857142857142857,0.6071428571428571,$$,purple,Charles,Greene,"Denver, Colorado",G
3,5,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,1,1,1,2,5,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,3,7,2,7,6,1,5,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,5,5,3,4,2,3,4,3,2,1,2,1,2,2,2,2,4,3,2,1,6,1,2,2,3,5,2,,2,2,LOS ANGELES,1,1,2,5,1,1,3,3,1,1,1,2,2,2,1,61,medicare,veteran,CA,California,0.828125,0.234375,-0.6285714285714286,-0.4642857142857143,$,blue,Edward,Benson,a suburb of Los Angeles,E
3,3,2,1,2,2,2,2,2,2,2,2,2,4,4,4,3,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,4,7,2,7,6,1,5,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,5,2,3,5,1,2,5,2,1,2,3,1,2,3,2,3,4,1,2,2,5,1,2,2,1,5,7,11,2,1,"\""WASHINGTON",1,1,2,4,2,2,1,1,2,1,1,2,2,2,1,80,employer,family_veteran,MD,Maryland,0.890625,0.140625,-0.7428571428571429,-0.6071428571428571,$$,blue,Mark,Barnes,"a suburb of Washington, DC",J
4,3,2,2,2,2,2,2,2,2,1,2,1,4,4,4,4,3,1,1,2,,0,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,6,8,3,5,6,3,,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,5,5,1,5,1,1,5,2,2,2,2,2,5,3,4,3,4,0,2,2,2,1,,1,1,3,5,9,2,5,,2,2,2,6,6,4,3,3,2,11,4,1,2,2,2,18,medicare,no,NJ,New Jersey,0.796875,0.21875,-0.22857142857142856,-0.8571428571428571,$$,blue,Alexander,Odom,a suburb in New Jersey,L
2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,1,5,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,4,1,7,1,7,8,3,5,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,4,3,3,,1,3,2,3,3,2,3,3,2,2,2,2,3,3,2,5,1,2,,2,4,5,7,14,1,3,PHILADELPHIA,2,2,2,6,7,4,4,3,1,2,1,2,3,2,1,44,employer,no,PA,Pennsylvania,0.47619047619047616,0.5238095238095238,0.05714285714285714,0.35714285714285715,$$,purple,Pamela,Randall,a suburb of Philadelphia,r
3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,,0,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,6,8,6,8,6,6,2,,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,1,0,2,2,6,2,2,2,5,1,1,,2,3,"\""TRI-CITIES",4,2,1,5,7,3,2,6,1,2,1,2,3,1,2,34,no,no,TN,Tennessee,0.3125,0.640625,0.11428571428571428,0.6071428571428571,$,red,Marilyn,Young,"Tri, Tennessee",g
1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,3,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,5,8,4,1,6,4,2,5,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,1,5,3,4,3,3,4,4,2,1,1,3,3,4,3,2,0,1,5,1,1,,2,3,5,6,7,1,5,PITTSBURGH,1,1,2,6,6,4,3,5,1,10,1,2,3,3,1,30,employer,no,PA,Pennsylvania,0.21875,0.703125,0.5142857142857142,0.5357142857142857,$$,purple,Eric,Horton,"Pittsburgh, Pennsylvania",I
2,1,2,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,4,4,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,3,3,0,2,2,4,1,1,2,4,5,1,23,2,6,SOUTH BEND-ELKHART,4,2,1,2,1,1,1,2,1,2,1,2,3,1,1,25,no,no,IN,Indiana,0.34375,0.5625,0.2,0.39285714285714285,$,red,Andrew,Higgins,"South Bend, Indiana",M
4,3,2,1,2,2,2,2,2,2,2,2,2,4,4,4,1,1,1,1,1,2,5,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,7,1,7,7,1,5,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,2,1,4,5,5,5,2,1,1,3,1,2,1,4,3,4,1,2,2,2,2,,2,2,4,9,22,1,1,SAN FRANCISCO-OAK-SAN JOSE,2,1,2,6,4,1,1,1,3,7,1,2,3,1,1,67,medicare,family_veteran,CA,California,0.75,0.25,-0.2,-0.5714285714285714,$$,blue,Carolyn,Gonzales,"San Francisco, California",q
1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,5,8,6,1,6,4,2,5,1,1,2,2,1,2,2,2,1,1,2,1,,1,1,1,1,2,2,1,2,1,2,2,5,4,1,1,1,5,5,1,2,3,2,2,2,4,3,5,3,2,3,2,4,1,2,,2,4,5,9,1,1,1,OTTUMWA-KIRKSVILLE,2,1,2,6,7,4,2,6,1,11,1,2,3,3,1,58,no,family_veteran,MO,Missouri,0.38095238095238093,0.5873015873015873,-0.08571428571428572,0.32142857142857145,$$,red,Maria,Wheeler,"Ottumwa, Missouri",k
1,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,7,7,7,1,5,6,2,5,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,4,2,5,1,5,5,1,5,5,2,2,1,3,3,4,3,1,1,2,2,3,1,1,2,5,5,5,9,2,5,CINCINNATI,1,2,2,5,3,1,2,7,1,1,1,2,3,1,1,63,employer,family_serving,KY,Kentucky,0.15625,0.75,0.5428571428571428,0.7142857142857143,$$,red,Anthony,Hoover,"Cincinnati, Kentucky",J
3,3,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,6,2,6,6,1,5,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,,5,,4,1,1,5,3,3,1,2,1,2,3,3,3,4,0,2,3,5,2,2,1,1,5,7,19,1,1,"\""PORTLAND",1,1,2,4,1,1,1,1,1,2,1,2,3,2,1,82,medicare,family_veteran,OR,Oregon,0.8870967741935484,0.1774193548387097,-0.4857142857142857,-0.8928571428571429,$$,blue,Karen,Bruce,a suburb of Portland,l
2,3,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,1,1,2,,0,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,6,6,5,1,5,4,2,5,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,4,2,2,5,2,5,5,4,4,2,1,1,1,1,3,5,4,2,3,1,5,2,2,,2,4,4,6,16,2,1,SAN ANTONIO,1,1,1,1,1,1,4,5,1,1,1,2,3,4,1,38,employer,veteran,TX,Texas,0.28125,0.65625,0.14285714285714285,0.5357142857142857,$$,red,Frances,Brewer,"San Antonio, Texas",p
4,4,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,7,7,1,5,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,5,4,1,5,1,1,5,3,3,2,,1,2,1,3,3,4,4,2,3,5,2,2,2,2,4,4,18,1,3,BUFFALO,1,1,2,6,8,4,1,1,1,1,1,2,2,2,1,79,medicare,family_veteran,NY,New York,0.890625,0.140625,-0.5428571428571428,-0.8571428571428571,$,blue,Betty,Hoffman,a suburb of Buffalo,i
2,3,2,2,2,2,2,2,2,2,1,2,2,4,4,3,2,2,1,1,1,3,2,1,2,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,5,6,3,2,5,6,1,5,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,4,1,4,4,2,2,3,4,4,1,3,1,1,2,1,1,4,0,1,3,8,1,1,2,4,5,9,9,2,5,"\""COLUMBUS",1,2,1,1,2,1,3,5,1,2,1,2,3,2,1,21,employer,no,OH,Ohio,0.515625,0.4375,-0.05714285714285714,0.14285714285714285,$$,purple,Walter,Randall,a suburb of Columbus,I
5,4,2,2,2,1,2,2,2,2,2,2,2,2,3,4,4,3,2,4,2,,0,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,6,5,7,6,5,4,3,,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,5,2,4,3,2,5,2,2,2,3,4,3,2,3,4,5,4,2,3,2,3,6,2,1,2,4,4,4,7,2,6,LEXINGTON,2,2,1,2,1,1,1,2,1,1,1,2,2,1,2,56,medicare,family_veteran,KY,Kentucky,0.453125,0.4375,0.14285714285714285,-0.03571428571428571,$,red,Kimberly,Travis,"Lexington, Kentucky",b
2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,2,2,2,1,1,1,2,0,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,3,6,2,7,5,1,5,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,3,2,4,2,3,3,3,1,1,3,1,3,3,3,3,4,0,2,5,1,1,,2,2,1,8,22,1,5,NEW YORK,2,2,2,4,6,2,3,3,3,6,1,2,3,2,1,26,employer,no,NY,New York,0.765625,0.234375,-0.4857142857142857,-0.39285714285714285,$$,blue,John,Montoya,a suburb of New York,N
2,2,2,2,1,2,2,2,2,2,2,2,2,1,5,5,3,5,1,1,2,,0,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,4,4,4,4,4,4,2,5,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,4,2,3,1,5,5,1,3,2,1,1,2,3,3,3,3,1,1,1,2,1,2,,2,6,3,13,19,1,1,,3,1,2,6,7,4,2,6,1,2,1,2,3,2,1,57,employer,family_veteran,NJ,New Jersey,0.421875,0.515625,-0.08571428571428572,0.10714285714285714,$$$,blue,Shirley,Houston,a suburb in New Jersey,s
1,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,0,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,5,4,6,1,7,6,2,5,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,5,5,1,4,1,4,3,1,3,2,2,2,1,3,4,3,3,1,5,2,2,5,2,2,2,3,5,4,7,2,1,INDIANAPOLIS,1,2,2,5,3,2,2,6,1,10,1,2,2,2,1,71,medicare,family_veteran,IN,Indiana,0.375,0.59375,-0.11428571428571428,0.42857142857142855,$,red,Catherine,Hess,a suburb of Indianapolis,c
3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,4,8,8,8,8,8,2,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,4,1,5,5,1,1,1,1,1,1,3,3,3,3,2,3,1,2,1,1,,2,3,5,5,9,2,5,COLUMBIA-JEFFERSON CITY,3,1,2,6,7,4,2,6,1,11,1,2,3,2,1,34,employer,no,MO,Missouri,0.5,0.453125,0.22857142857142856,-0.35714285714285715,$$,red,Edward,Montoya,a suburb of Columbia,D
3,3,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,4,4,1,2,4,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,3,5,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,3,2,2,2,2,6,2,2,2,3,5,2,,2,1,DETROIT,4,1,2,6,3,1,3,4,1,4,1,2,3,2,1,60,medicaid,family_veteran,MI,Michigan,0.53125,0.421875,-0.08571428571428572,-0.21428571428571427,$,blue,Pamela,Daniel,a suburb of Detroit,o
1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,4,1,1,2,,0,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,1,5,1,6,5,2,5,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,3,4,1,2,3,2,3,3,3,3,3,2,3,3,2,2,1,2,2,1,1,,2,3,5,11,7,2,3,,2,1,2,6,7,4,3,5,1,11,1,2,1,2,1,47,employer,family_veteran,NJ,New Jersey,0.28125,0.71875,0.45714285714285713,0.5714285714285714,$$,blue,Patrick,Buchanan,a suburb in New Jersey,A
1,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,1,1,1,1,0,2,1,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,5,5,1,7,8,2,5,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,3,3,1,1,5,5,3,2,2,3,2,2,2,1,5,3,1,0,2,5,2,2,,2,3,5,3,22,2,1,BUTTE-BOZEMAN,1,2,2,1,1,1,3,4,1,1,1,2,3,1,1,46,medicaid,no,MT,Montana,0.421875,0.515625,-0.17142857142857143,0.07142857142857142,$,red,Alexis,Morse,"Butte, Montana",g
4,1,2,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,2,1,2,1,1,1,,1,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2,1,8,8,1,8,7,2,5,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,5,1,1,5,1,1,1,1,1,1,1,1,1,5,5,4,4,4,2,1,1,2,,2,1,5,3,9,2,5,ST. LOUIS,2,1,1,1,1,1,1,1,2,11,1,2,3,2,1,52,school,family_veteran,MO,Missouri,0.49206349206349204,0.4126984126984127,0.02857142857142857,-0.07142857142857142,$,red,Mary,Coleman,a suburb of St Louis,o
3,4,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,1,1,1,3,0,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,4,7,3,7,5,3,5,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,3,3,3,3,2,2,5,5,2,3,3,3,3,4,0,2,2,1,1,,2,3,5,3,11,1,5,LAS VEGAS,3,1,2,6,7,4,3,4,1,11,1,2,3,4,1,64,purchased,no,NV,Nevada,0.734375,0.25,-0.4857142857142857,-0.4642857142857143,$,purple,Robert,Rose,"Las Vegas, Nevada",L
2,2,2,2,1,2,2,2,2,2,2,2,2,4,4,2,1,2,1,1,1,2,5,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,8,2,7,4,3,5,1,1,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,5,5,2,4,2,3,5,3,3,2,3,2,2,2,2,2,4,1,2,6,1,2,,2,3,5,12,23,1,1,LOS ANGELES,1,1,2,6,7,4,4,3,1,10,2,2,3,2,1,57,employer,family_veteran,CA,California,0.8125,0.234375,-0.4,-0.7142857142857143,$$$,blue,Sarah,Howard,a suburb of Los Angeles,p
1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,2,3,5,4,4,1,1,0,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,7,2,7,1,7,4,2,5,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,1,2,5,1,5,5,1,4,3,1,1,1,1,3,3,3,1,1,2,2,1,2,,2,5,5,4,22,2,3,MEMPHIS,2,2,1,2,1,1,2,7,1,1,1,2,3,2,1,49,employer,family_veteran,TN,Tennessee,0.28125,0.671875,0.11428571428571428,0.5714285714285714,$,red,Lauren,Buckley,a suburb of Memphis,e
4,4,2,2,2,1,2,2,2,2,2,2,2,3,4,2,5,5,1,1,2,,0,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,4,3,2,2,6,4,2,5,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,3,,2,3,5,5,5,3,3,3,3,4,3,3,5,3,3,2,0,2,5,2,1,,2,2,1,5,19,2,5,SEATTLE-TACOMA,2,2,1,5,6,1,1,2,1,1,1,2,3,1,1,33,purchased,no,WA,Washington,0.49206349206349204,0.42857142857142855,0.02857142857142857,-0.03571428571428571,$$,blue,Robert,Richards,"Seattle, Washington",P
1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,5,4,1,1,1,3,5,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,5,2,4,1,6,5,2,5,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,4,2,2,4,1,5,5,1,4,1,,3,3,3,4,5,3,1,4,1,4,7,2,2,2,4,5,6,,2,1,SEATTLE-TACOMA,3,1,1,4,1,1,2,7,1,1,1,2,3,4,1,51,no,family_veteran,WA,Washington,0.28125,0.640625,0.2857142857142857,0.39285714285714285,$$,blue,Evelyn,Elliott,"Seattle, Washington",a
3,3,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,4,4,1,1,0,1,2,1,1,2,1,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,6,8,7,1,7,4,2,4,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,5,3,1,4,3,5,5,1,5,1,1,1,2,1,2,4,3,2,0,1,3,1,2,,2,4,5,3,19,1,5,CLEVELAND-AKRON (CANTON),2,2,2,4,2,2,2,6,1,11,1,2,2,4,1,24,no,no,OH,Ohio,0.453125,0.5,0.42857142857142855,-0.21428571428571427,$,purple,Michelle,Stephens,"Cleveland, Ohio",r
2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,6,4,7,4,6,4,1,5,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,5,5,5,5,1,2,5,1,1,2,2,2,3,2,4,3,4,2,2,2,5,2,2,2,2,3,9,16,1,1,DALLAS-FT. WORTH,1,1,2,3,3,1,1,1,3,2,1,2,2,1,1,67,medicaid,family_veteran,TX,Texas,0.734375,0.265625,-0.3142857142857143,-0.39285714285714285,$$,red,Rose,Diaz,"Dallas, Texas",e
